subscriber_id,account_id,age,gender,region,country,signup_date,current_plan,signup_channel,device_primary,household_size,churn_status,churn_date,price_increase_flag,is_resub
SUB_003971,ACC_003731,28.0,Male,Western Europe,UK,2024-11-17,Basic-Ads,Paid Search,Mobile,1.0,1,2026-02-14,0,0
SUB_003972,ACC_003732,43.0,Male,North America,CA,2025-05-26,Basic-Ads,Free Trial,Web,2.0,1,2025-07-23,0,0
SUB_003973,ACC_003733,21.0,Male,North America,US,2024-06-16,Basic-Ads,Organic,Tablet,4.0,1,2025-12-12,1,0
SUB_003974,ACC_003733,59.0,Female,North America,US,2025-10-20,Premium,Organic,TV,4.0,0,,0,1
SUB_003975,ACC_003734,34.0,Male,North America,CA,2024-10-13,Standard,Referral,Mobile,2.0,0,,0,0
SUB_003976,ACC_003735,68.0,Male,North America,US,2024-12-13,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_003977,ACC_003736,39.0,,North America,US,2025-04-01,Standard,Paid Search,Web,3.0,1,2026-03-10,1,0
SUB_003978,ACC_003737,61.0,Male,Western Europe,UK,2022-04-30,Premium,Paid Social,TV,1.0,0,,0,0
SUB_003979,ACC_003738,45.0,Female,North America,US,2025-03-10,Basic-Ads,Organic,Mobile,3.0,1,2025-12-02,0,0
SUB_003980,ACC_003739,60.0,Male,North America,CA,2024-07-22,Basic-Ads,Referral,Mobile,1.0,0,,1,0
SUB_003981,ACC_003740,38.0,Undisclosed,Western Europe,NL,2026-01-26,Standard,Paid Search,Tablet,3.0,1,2026-03-20,0,0
SUB_003982,ACC_003741,43.0,Undisclosed,North America,US,2024-05-21,Basic-Ads,Paid Social,Web,4.0,0,,0,0
SUB_003983,ACC_003742,59.0,Male,Western Europe,UK,2025-08-17,Premium,Paid Search,TV,2.0,0,,0,0
SUB_003984,ACC_003743,19.0,Male,North America,US,2024-09-12,Basic-Ads,Free Trial,Mobile,2.0,1,2026-03-20,0,0
SUB_003985,ACC_003744,43.0,Male,North America,CA,2023-05-16,Standard,Paid Social,Web,2.0,1,2025-07-25,0,0
SUB_003986,ACC_003745,37.0,Male,North America,US,2026-02-21,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_003987,ACC_003746,27.0,Female,Western Europe,UK,2024-06-20,Premium,Organic,Mobile,2.0,0,,1,0
SUB_003988,ACC_003747,53.0,Male,North America,US,2025-05-12,Standard,Paid Social,TV,4.0,1,2025-10-18,0,0
SUB_003989,ACC_003748,36.0,Female,Western Europe,ES,2023-03-07,Basic-Ads,Paid Social,TV,,0,,0,0
SUB_003990,ACC_003749,41.0,,North America,US,2023-06-20,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_003991,ACC_003750,22.0,Non-binary,Western Europe,DE,2025-07-08,Basic-Ads,Referral,Web,5.0,1,2026-01-05,0,0
SUB_003992,ACC_003751,51.0,Male,North America,US,2022-10-27,Premium,Organic,Tablet,1.0,0,,0,0
SUB_003993,ACC_003752,54.0,Female,North America,US,2024-07-22,Basic-Ads,Paid Search,Web,4.0,1,2025-07-14,0,0
SUB_003994,ACC_003752,68.0,Male,Western Europe,FR,2024-06-20,Basic-Ads,Paid Search,Mobile,,0,,0,0
SUB_003995,ACC_003752,48.0,Non-binary,North America,US,2026-03-08,Basic-Ads,Free Trial,Mobile,2.0,0,,0,0
SUB_003996,ACC_003753,36.0,Male,Western Europe,UK,2024-04-22,Basic-Ads,Paid Search,Web,6.0,0,,0,0
SUB_003997,ACC_003754,53.0,Female,North America,US,2026-02-12,Basic-Ads,Organic,Mobile,3.0,0,,0,0
SUB_003998,ACC_003755,23.0,Male,North America,US,2025-10-11,Basic-Ads,Paid Social,Tablet,2.0,0,,0,0
SUB_003999,ACC_003756,36.0,Female,Western Europe,UK,2025-06-05,Basic-Ads,Free Trial,Web,2.0,1,2026-01-04,0,0
SUB_004000,ACC_003757,23.0,Female,North America,US,2025-11-02,Standard,Bundle,TV,1.0,1,2026-02-08,0,1
SUB_004001,ACC_003758,40.0,Female,North America,US,2025-04-03,Basic-Ads,Paid Search,Web,2.0,1,2025-06-27,1,0
SUB_004002,ACC_003759,29.0,Female,North America,US,2024-05-19,Standard,Bundle,Web,,0,,0,0
SUB_004003,ACC_003760,30.0,,North America,US,2023-11-14,Standard,Free Trial,Mobile,5.0,0,,0,0
SUB_004004,ACC_003761,45.0,Undisclosed,Western Europe,UK,2024-08-09,Standard,Paid Search,Tablet,3.0,1,2025-08-18,0,0
SUB_004005,ACC_003762,32.0,Female,Western Europe,ES,2026-03-04,Basic-Ads,Free Trial,TV,,0,,0,0
SUB_004006,ACC_003763,28.0,Female,North America,CA,2022-09-01,Standard,Free Trial,Mobile,5.0,0,,0,0
SUB_004007,ACC_003764,29.0,,Western Europe,FR,2025-09-03,Standard,Referral,TV,2.0,0,,0,0
SUB_004008,ACC_003765,69.0,Female,North America,US,2024-03-17,Standard,Referral,TV,2.0,0,,0,0
SUB_004009,ACC_003766,58.0,Male,Western Europe,DE,2023-05-18,Basic-Ads,Paid Social,TV,1.0,1,2025-06-23,0,0
SUB_004010,ACC_003767,64.0,Male,North America,US,2025-05-09,Basic-Ads,Free Trial,TV,3.0,0,,0,0
SUB_004011,ACC_003768,26.0,Female,North America,US,2026-01-27,Basic-Ads,Organic,TV,1.0,1,2026-03-08,1,0
SUB_004012,ACC_003769,54.0,Male,North America,US,2023-03-03,Premium,Organic,TV,3.0,0,,0,0
SUB_004013,ACC_003770,32.0,Male,North America,US,2026-03-14,Standard,Paid Social,Mobile,1.0,0,,0,0
SUB_004014,ACC_003771,57.0,Female,North America,US,2022-07-23,Standard,Free Trial,Web,1.0,0,,0,0
SUB_004015,ACC_003772,30.0,Female,Western Europe,UK,2024-10-01,Standard,Paid Social,TV,5.0,0,,0,0
SUB_004016,ACC_003773,51.0,Female,Western Europe,NL,2026-01-28,Standard,Free Trial,TV,2.0,0,,0,0
SUB_004017,ACC_003774,64.0,Male,Western Europe,UK,2024-04-29,Basic-Ads,Paid Social,TV,3.0,1,2025-11-28,0,0
SUB_004018,ACC_003775,,Male,Western Europe,FR,2024-08-24,Basic-Ads,Referral,TV,,0,,0,0
SUB_004019,ACC_003776,32.0,Non-binary,North America,US,2024-01-15,Basic-Ads,Free Trial,TV,1.0,1,2026-01-28,0,0
SUB_004020,ACC_003777,24.0,Non-binary,North America,CA,2024-05-13,Standard,Paid Search,Mobile,,1,2025-12-04,1,0
SUB_004021,ACC_003778,44.0,Female,Western Europe,ES,2023-03-31,Standard,Free Trial,TV,1.0,0,,0,0
SUB_004022,ACC_003779,42.0,Male,Western Europe,DE,2025-05-29,Basic-Ads,Referral,Web,2.0,0,,0,0
SUB_004023,ACC_003780,60.0,Undisclosed,North America,US,2024-08-03,Standard,Paid Social,Web,,0,,0,0
SUB_004024,ACC_003781,44.0,Female,North America,US,2024-04-05,Standard,Paid Search,Tablet,1.0,1,2025-04-29,1,0
SUB_004025,ACC_003782,40.0,Female,Western Europe,FR,2023-10-13,Premium,Paid Search,,6.0,1,2025-12-25,1,0
SUB_004026,ACC_003783,25.0,Male,North America,US,2024-12-30,Basic-Ads,Organic,TV,,1,2026-01-16,1,0
SUB_004027,ACC_003784,28.0,Female,North America,US,2023-12-27,Standard,Organic,TV,2.0,0,,1,0
SUB_004028,ACC_003785,53.0,Female,Western Europe,DE,2026-02-08,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004029,ACC_003786,48.0,Female,North America,US,2024-02-10,Standard,Bundle,TV,2.0,0,,0,0
SUB_004030,ACC_003787,21.0,Undisclosed,North America,CA,2024-10-12,Premium,Paid Search,TV,1.0,1,2025-08-31,0,0
SUB_004031,ACC_003788,37.0,Male,Western Europe,UK,2026-03-02,Premium,Paid Social,TV,5.0,0,,0,0
SUB_004032,ACC_003789,30.0,Male,Western Europe,UK,2024-11-02,Basic-Ads,Free Trial,Tablet,4.0,0,,0,0
SUB_004033,ACC_003790,29.0,Undisclosed,North America,US,2026-03-06,Basic-Ads,Free Trial,Web,1.0,0,,0,0
SUB_004034,ACC_003791,32.0,Female,North America,US,2024-07-12,Standard,Paid Social,Mobile,1.0,1,2025-10-12,0,0
SUB_004035,ACC_003792,30.0,Female,North America,US,2025-03-30,Standard,Free Trial,Web,4.0,1,2025-11-03,0,1
SUB_004036,ACC_003793,44.0,Female,Western Europe,DE,2025-02-21,Standard,Paid Search,Mobile,1.0,0,,1,0
SUB_004037,ACC_003794,25.0,Undisclosed,Western Europe,ES,2026-03-17,Basic-Ads,Organic,TV,4.0,0,,1,0
SUB_004038,ACC_003795,42.0,Male,Western Europe,UK,2024-02-01,Basic-Ads,Paid Social,Mobile,1.0,0,,0,0
SUB_004039,ACC_003796,44.0,Undisclosed,North America,US,2023-04-17,Standard,Organic,Mobile,,0,,0,0
SUB_004040,ACC_003797,55.0,Female,North America,US,2024-05-27,Basic-Ads,Paid Social,TV,2.0,1,2025-07-29,0,0
SUB_004041,ACC_003798,52.0,Male,North America,US,2025-11-06,Basic-Ads,Free Trial,TV,1.0,1,2026-02-09,0,0
SUB_004042,ACC_003799,48.0,Male,Western Europe,UK,2024-07-13,Premium,Free Trial,Mobile,,0,,0,0
SUB_004043,ACC_003800,34.0,Female,Western Europe,FR,2025-12-17,Standard,Paid Social,TV,,1,2026-03-02,0,0
SUB_004044,ACC_003801,41.0,Female,Western Europe,FR,2025-04-27,Basic-Ads,Paid Social,Web,1.0,0,,0,0
SUB_004045,ACC_003802,69.0,Male,North America,US,2026-03-22,Basic-Ads,Free Trial,Mobile,3.0,0,,0,0
SUB_004046,ACC_003803,31.0,Male,Western Europe,UK,2025-09-21,Basic-Ads,Paid Search,Mobile,4.0,0,,0,0
SUB_004047,ACC_003804,62.0,Male,North America,US,2025-04-22,Premium,Free Trial,Mobile,,0,,0,1
SUB_004048,ACC_003805,66.0,Female,North America,US,2024-11-06,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_004049,ACC_003806,59.0,Female,Western Europe,DE,2026-01-15,Standard,Referral,Mobile,1.0,0,,0,0
SUB_004050,ACC_003807,29.0,,North America,CA,2023-05-17,Basic-Ads,Paid Social,Mobile,4.0,0,,0,0
SUB_004051,ACC_003808,26.0,Male,Western Europe,DE,2025-05-04,Standard,Free Trial,TV,1.0,1,2026-03-19,0,0
SUB_004052,ACC_003809,46.0,Male,North America,US,2024-05-11,Basic-Ads,Paid Search,TV,2.0,0,,0,0
SUB_004053,ACC_003810,40.0,Male,North America,US,2024-03-23,Basic-Ads,Free Trial,Web,6.0,1,2025-11-01,0,0
SUB_004054,ACC_003810,67.0,Male,Western Europe,FR,2026-01-04,Basic-Ads,Paid Social,TV,2.0,1,2026-02-07,1,0
SUB_004055,ACC_003811,61.0,Male,North America,US,2024-04-06,Standard,Paid Social,Mobile,4.0,1,2026-01-31,0,0
SUB_004056,ACC_003812,63.0,Male,North America,US,2025-09-15,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_004057,ACC_003813,49.0,Male,North America,US,2024-05-11,Basic-Ads,Paid Social,Mobile,4.0,0,,0,0
SUB_004058,ACC_003814,52.0,Male,North America,US,2024-03-15,Standard,Organic,TV,3.0,0,,0,0
SUB_004059,ACC_003815,31.0,,North America,US,2025-08-19,Basic-Ads,Bundle,Web,1.0,0,,0,0
SUB_004060,ACC_003816,44.0,Undisclosed,North America,US,2025-08-31,Standard,Organic,TV,4.0,1,2026-03-01,1,0
SUB_004061,ACC_003817,63.0,Female,North America,US,2026-03-18,Basic-Ads,Paid Search,TV,1.0,0,,1,0
SUB_004062,ACC_003818,47.0,Female,North America,US,2025-05-06,Basic-Ads,Organic,TV,5.0,0,,0,0
SUB_004063,ACC_003819,25.0,Female,Western Europe,IT,2025-07-02,Basic-Ads,Free Trial,Mobile,1.0,1,2025-07-19,0,0
SUB_004064,ACC_003820,36.0,Male,Western Europe,NL,2025-06-14,Standard,Organic,TV,2.0,0,,0,0
SUB_004065,ACC_003821,38.0,Male,North America,CA,2024-09-29,Basic-Ads,Referral,Mobile,5.0,0,,0,1
SUB_004066,ACC_003822,69.0,Female,Western Europe,FR,2026-03-04,Premium,Free Trial,TV,4.0,0,,0,0
SUB_004067,ACC_003823,30.0,Non-binary,North America,US,2024-10-11,Basic-Ads,Paid Social,TV,5.0,1,2025-05-26,0,0
SUB_004068,ACC_003824,44.0,Female,Western Europe,IT,2023-05-19,Premium,Referral,Mobile,1.0,0,,0,0
SUB_004069,ACC_003825,21.0,Male,Western Europe,IT,2025-12-27,Standard,Paid Search,Web,1.0,0,,0,0
SUB_004070,ACC_003826,45.0,Male,North America,US,2024-05-24,Basic-Ads,Free Trial,TV,1.0,1,2025-08-18,0,0
SUB_004071,ACC_003827,23.0,Male,North America,US,2022-12-11,Basic-Ads,Referral,Web,2.0,0,,0,0
SUB_004072,ACC_003828,32.0,Male,Western Europe,FR,2025-08-29,Basic-Ads,Free Trial,Mobile,3.0,1,2025-10-08,0,0
SUB_004073,ACC_003829,21.0,Undisclosed,North America,US,2024-06-01,Standard,Free Trial,Mobile,4.0,1,2025-07-08,1,0
SUB_004074,ACC_003830,54.0,Undisclosed,North America,US,2023-07-12,Standard,Paid Social,TV,2.0,1,2025-08-30,0,0
SUB_004075,ACC_003831,45.0,Female,North America,US,2026-01-17,Premium,Paid Social,Tablet,1.0,0,,0,0
SUB_004076,ACC_003832,20.0,Female,Western Europe,FR,2025-10-05,Basic-Ads,Paid Social,Mobile,2.0,1,2026-01-11,0,0
SUB_004077,ACC_003833,56.0,Female,Western Europe,DE,2023-10-18,Basic-Ads,Paid Social,TV,3.0,0,,1,0
SUB_004078,ACC_003834,18.0,Female,North America,US,2024-07-07,Standard,Free Trial,TV,2.0,1,2025-10-24,0,0
SUB_004079,ACC_003835,58.0,Female,North America,CA,2025-09-07,Standard,Referral,Mobile,3.0,0,,0,0
SUB_004080,ACC_003836,62.0,Male,Western Europe,ES,2022-10-03,Basic-Ads,Free Trial,TV,1.0,1,2025-08-02,0,0
SUB_004081,ACC_003837,24.0,,North America,US,2025-06-05,Basic-Ads,Paid Social,Mobile,1.0,1,2026-03-28,1,0
SUB_004082,ACC_003838,22.0,Male,Western Europe,UK,2025-10-12,Basic-Ads,Free Trial,TV,3.0,0,,0,0
SUB_004083,ACC_003839,51.0,Male,North America,US,2025-07-28,Premium,Organic,Mobile,2.0,0,,0,0
SUB_004084,ACC_003840,23.0,Male,Western Europe,FR,2025-05-11,Standard,Paid Social,Mobile,,1,2025-11-12,0,0
SUB_004085,ACC_003841,39.0,Male,Western Europe,DE,2025-08-09,Basic-Ads,Bundle,TV,2.0,1,2025-10-11,0,0
SUB_004086,ACC_003842,46.0,Female,North America,US,2025-07-06,Standard,Paid Search,Mobile,2.0,1,2026-03-20,1,0
SUB_004087,ACC_003842,26.0,Female,North America,US,2025-07-20,Basic-Ads,Paid Search,TV,,1,2026-03-24,0,0
SUB_004088,ACC_003843,55.0,Male,Western Europe,UK,2026-01-26,Basic-Ads,Paid Social,Tablet,1.0,0,,0,0
SUB_004089,ACC_003844,37.0,Male,North America,US,2025-02-28,Basic-Ads,Organic,Tablet,4.0,0,,1,0
SUB_004090,ACC_003845,19.0,Male,North America,US,2023-02-12,Basic-Ads,Paid Search,,2.0,0,,0,1
SUB_004091,ACC_003846,51.0,Male,North America,US,2022-05-03,Basic-Ads,Paid Search,Mobile,3.0,0,,0,0
SUB_004092,ACC_003847,61.0,Male,North America,US,2026-01-24,Standard,Organic,Web,2.0,0,,0,0
SUB_004093,ACC_003848,35.0,Male,North America,US,2024-04-04,Standard,Free Trial,TV,2.0,1,2026-01-07,0,0
SUB_004094,ACC_003849,34.0,Male,Western Europe,DE,2026-01-09,Premium,Paid Social,Mobile,1.0,0,,0,0
SUB_004095,ACC_003850,27.0,Male,Western Europe,DE,2024-02-03,Standard,Paid Search,TV,4.0,0,,0,0
SUB_004096,ACC_003851,58.0,Male,North America,US,2023-03-16,Premium,Free Trial,TV,6.0,0,,0,0
SUB_004097,ACC_003852,68.0,Undisclosed,North America,US,2023-12-31,Basic-Ads,Paid Search,Mobile,2.0,1,2025-11-13,1,0
SUB_004098,ACC_003853,18.0,Female,Western Europe,DE,2024-09-18,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004099,ACC_003854,24.0,,North America,US,2023-04-01,Standard,Paid Search,Mobile,3.0,0,,0,0
SUB_004100,ACC_003855,54.0,Male,Western Europe,UK,2023-07-19,Basic-Ads,Referral,TV,2.0,0,,0,0
SUB_004101,ACC_003856,65.0,Male,Western Europe,DE,2024-05-03,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004102,ACC_003857,38.0,Female,North America,CA,2025-05-29,Standard,Referral,Mobile,2.0,0,,0,0
SUB_004103,ACC_003858,60.0,Undisclosed,Western Europe,DE,2024-12-12,Basic-Ads,Paid Search,Web,1.0,0,,0,0
SUB_004104,ACC_003859,33.0,Female,North America,US,2025-09-29,Standard,Paid Search,Mobile,,0,,0,1
SUB_004105,ACC_003860,35.0,Female,North America,US,2024-09-03,Standard,Paid Social,Mobile,1.0,0,,0,0
SUB_004106,ACC_003861,29.0,Female,Western Europe,DE,2024-06-04,Basic-Ads,Paid Search,TV,2.0,1,2025-06-27,1,0
SUB_004107,ACC_003862,22.0,Male,Western Europe,DE,2026-03-08,Basic-Ads,Organic,Mobile,1.0,0,,1,0
SUB_004108,ACC_003863,29.0,Undisclosed,North America,US,2026-02-09,Standard,Organic,TV,4.0,0,,0,0
SUB_004109,ACC_003864,49.0,Female,North America,US,2025-07-05,Basic-Ads,Paid Search,Mobile,,1,2026-03-18,0,0
SUB_004110,ACC_003865,43.0,Male,Western Europe,FR,2022-09-10,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_004111,ACC_003866,42.0,Male,Western Europe,NL,2025-11-26,Premium,Free Trial,TV,4.0,0,,0,0
SUB_004112,ACC_003867,41.0,Male,North America,US,2023-09-22,Premium,Referral,Web,1.0,0,,0,0
SUB_004113,ACC_003868,44.0,Male,North America,CA,2025-12-08,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_004114,ACC_003869,67.0,Male,North America,US,2022-05-31,Premium,Organic,TV,4.0,0,,0,0
SUB_004115,ACC_003870,25.0,Male,North America,CA,2023-05-08,Standard,Bundle,TV,,0,,0,0
SUB_004116,ACC_003871,20.0,Female,Western Europe,ES,2023-09-15,Premium,Paid Social,Web,3.0,0,,0,0
SUB_004117,ACC_003872,23.0,Non-binary,North America,CA,2025-07-13,Standard,Paid Social,,5.0,1,2025-09-26,0,0
SUB_004118,ACC_003873,,Female,Western Europe,FR,2025-10-14,Premium,Paid Social,TV,1.0,0,,1,0
SUB_004119,ACC_003874,27.0,Female,Western Europe,DE,2026-03-30,Basic-Ads,Free Trial,TV,6.0,0,,1,0
SUB_004120,ACC_003875,27.0,Male,North America,US,2024-06-22,Standard,Paid Social,TV,3.0,0,,0,0
SUB_004121,ACC_003876,53.0,,North America,US,2026-03-22,Standard,Organic,Mobile,3.0,0,,0,0
SUB_004122,ACC_003877,53.0,Female,North America,US,2024-04-13,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004123,ACC_003878,30.0,Undisclosed,Western Europe,ES,2026-01-19,Basic-Ads,Paid Search,Web,3.0,1,2026-03-15,1,0
SUB_004124,ACC_003879,32.0,Female,North America,US,2025-09-30,Standard,Paid Social,Web,3.0,0,,0,0
SUB_004125,ACC_003880,35.0,Male,North America,US,2025-02-28,Standard,Organic,TV,2.0,0,,1,0
SUB_004126,ACC_003881,,Female,North America,US,2022-05-25,Basic-Ads,Free Trial,Web,5.0,0,,0,0
SUB_004127,ACC_003882,43.0,Male,Western Europe,DE,2025-06-21,Standard,Paid Search,Mobile,1.0,0,,0,0
SUB_004128,ACC_003883,41.0,Female,North America,US,2024-06-17,Standard,Organic,TV,4.0,0,,0,0
SUB_004129,ACC_003884,,Male,North America,US,2022-08-28,Basic-Ads,Paid Search,TV,3.0,1,2025-08-13,0,1
SUB_004130,ACC_003885,43.0,Female,North America,CA,2025-11-06,Standard,Paid Social,Tablet,1.0,0,,0,0
SUB_004131,ACC_003886,22.0,Male,North America,US,2023-07-04,Premium,Free Trial,TV,5.0,1,2026-02-10,0,0
SUB_004132,ACC_003887,33.0,Female,North America,US,2026-01-18,Basic-Ads,Free Trial,Mobile,,1,2026-02-17,0,0
SUB_004133,ACC_003888,51.0,Female,North America,US,2024-09-09,Basic-Ads,Paid Search,Web,3.0,1,2025-09-02,1,0
SUB_004134,ACC_003889,24.0,Male,North America,US,2024-09-21,Premium,Organic,Mobile,1.0,1,2025-09-23,0,0
SUB_004135,ACC_003890,47.0,Male,North America,US,2025-06-21,Premium,Paid Search,Mobile,1.0,0,,0,0
SUB_004136,ACC_003891,22.0,Female,Western Europe,DE,2024-06-30,Standard,Paid Social,Mobile,1.0,0,,0,0
SUB_004137,ACC_003892,21.0,Female,Western Europe,UK,2022-12-02,Premium,Organic,TV,6.0,0,,1,0
SUB_004138,ACC_003893,26.0,Female,North America,US,2025-01-25,Standard,Free Trial,Mobile,,0,,0,0
SUB_004139,ACC_003894,33.0,,Western Europe,DE,2026-02-10,Basic-Ads,Paid Social,Web,2.0,0,,0,1
SUB_004140,ACC_003895,40.0,Male,North America,US,2025-12-17,Basic-Ads,Paid Social,Mobile,3.0,1,2026-03-13,0,0
SUB_004141,ACC_003896,65.0,Female,North America,US,2023-07-24,Standard,Organic,Mobile,1.0,0,,0,0
SUB_004142,ACC_003897,41.0,Female,Western Europe,FR,2025-11-29,Basic-Ads,Paid Social,TV,,0,,0,0
SUB_004143,ACC_003898,60.0,Non-binary,North America,US,2022-07-12,Premium,Paid Search,TV,5.0,0,,0,0
SUB_004144,ACC_003899,43.0,Male,North America,US,2025-06-22,Basic-Ads,Organic,TV,4.0,1,2026-01-26,0,0
SUB_004145,ACC_003899,30.0,Female,North America,CA,2024-09-09,Standard,Free Trial,Mobile,4.0,1,2025-09-25,0,0
SUB_004146,ACC_003900,24.0,Male,Western Europe,DE,2024-12-09,Basic-Ads,Free Trial,Mobile,2.0,0,,0,0
SUB_004147,ACC_003901,29.0,Female,North America,US,2022-06-18,Standard,Paid Social,TV,,0,,0,0
SUB_004148,ACC_003902,33.0,Male,North America,CA,2026-03-24,Basic-Ads,Organic,TV,4.0,0,,0,0
SUB_004149,ACC_003903,34.0,Male,Western Europe,FR,2024-12-22,Basic-Ads,Free Trial,Mobile,2.0,1,2025-12-21,0,0
SUB_004150,ACC_003904,32.0,Female,Western Europe,NL,2023-12-26,Premium,Paid Search,Mobile,,0,,0,0
SUB_004151,ACC_003905,34.0,Male,Western Europe,DE,2023-08-26,Premium,Paid Social,Web,6.0,1,2025-09-13,1,0
SUB_004152,ACC_003906,34.0,Female,North America,US,2025-03-04,Basic-Ads,Free Trial,,1.0,1,2025-08-04,1,0
SUB_004153,ACC_003907,37.0,Female,North America,US,2023-01-27,Standard,Organic,TV,2.0,1,2026-01-09,0,0
SUB_004154,ACC_003908,23.0,Male,Western Europe,DE,2025-01-07,Basic-Ads,Referral,TV,6.0,0,,0,0
SUB_004155,ACC_003909,,Female,North America,US,2025-04-06,Basic-Ads,Organic,Web,4.0,1,2025-04-22,0,0
SUB_004156,ACC_003910,47.0,Female,North America,US,2024-02-22,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004157,ACC_003910,46.0,Female,Western Europe,IT,2024-05-17,Basic-Ads,Paid Social,Mobile,1.0,1,2025-04-29,0,0
SUB_004158,ACC_003911,47.0,Undisclosed,Western Europe,IT,2026-01-14,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_004159,ACC_003912,62.0,Undisclosed,Western Europe,FR,2024-01-04,Basic-Ads,Organic,Mobile,4.0,0,,0,0
SUB_004160,ACC_003913,38.0,Female,Western Europe,UK,2025-01-25,Standard,Paid Social,TV,1.0,0,,0,0
SUB_004161,ACC_003914,26.0,Female,North America,US,2025-11-26,Premium,Bundle,Web,3.0,0,,1,0
SUB_004162,ACC_003915,42.0,Female,North America,US,2025-11-26,Premium,Organic,TV,5.0,0,,0,0
SUB_004163,ACC_003916,26.0,Undisclosed,North America,US,2025-09-18,Basic-Ads,Paid Search,TV,3.0,1,2026-01-26,0,0
SUB_004164,ACC_003917,44.0,Undisclosed,North America,US,2026-02-09,Basic-Ads,Paid Search,TV,3.0,0,,0,0
SUB_004165,ACC_003918,31.0,Undisclosed,Western Europe,DE,2025-12-10,Premium,Organic,TV,5.0,0,,1,0
SUB_004166,ACC_003919,23.0,Female,Western Europe,DE,2026-01-27,Standard,Free Trial,Mobile,,0,,0,0
SUB_004167,ACC_003920,23.0,Female,Western Europe,UK,2023-12-02,Standard,Paid Social,TV,2.0,1,2026-03-08,0,0
SUB_004168,ACC_003921,48.0,Female,North America,US,2024-02-23,Standard,Paid Social,Web,4.0,0,,0,0
SUB_004169,ACC_003922,31.0,Female,North America,US,2024-07-02,Basic-Ads,Bundle,Mobile,3.0,0,,0,0
SUB_004170,ACC_003923,25.0,Male,North America,US,2024-08-29,Standard,Free Trial,Web,2.0,1,2025-06-05,0,0
SUB_004171,ACC_003924,45.0,Female,North America,CA,2023-10-06,Standard,Referral,TV,1.0,0,,1,0
SUB_004172,ACC_003925,47.0,Male,North America,CA,2025-09-09,Basic-Ads,Referral,TV,,0,,0,0
SUB_004173,ACC_003926,23.0,Male,North America,US,2022-07-12,Basic-Ads,Free Trial,Web,2.0,0,,0,0
SUB_004174,ACC_003927,52.0,Female,Western Europe,UK,2025-08-09,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_004175,ACC_003928,30.0,Male,Western Europe,UK,2024-10-17,Premium,Paid Search,TV,5.0,0,,0,0
SUB_004176,ACC_003929,36.0,Male,North America,CA,2026-03-30,Standard,Referral,Web,,0,,1,0
SUB_004177,ACC_003930,49.0,Female,North America,US,2022-05-25,Standard,Referral,Mobile,4.0,0,,1,0
SUB_004178,ACC_003931,18.0,Female,North America,CA,2025-04-07,Standard,Paid Search,TV,1.0,0,,0,0
SUB_004179,ACC_003932,43.0,Female,Western Europe,UK,2025-10-04,Standard,Paid Search,Web,5.0,0,,0,1
SUB_004180,ACC_003933,45.0,Female,North America,US,2025-10-27,Standard,Organic,TV,2.0,0,,1,0
SUB_004181,ACC_003934,25.0,Male,Western Europe,DE,2025-12-31,Standard,Paid Social,TV,2.0,1,2026-02-24,0,0
SUB_004182,ACC_003935,68.0,Female,Western Europe,DE,2026-02-18,Basic-Ads,Free Trial,Mobile,1.0,0,,0,0
SUB_004183,ACC_003936,45.0,Female,North America,CA,2025-04-05,Standard,Bundle,Web,3.0,0,,0,0
SUB_004184,ACC_003937,29.0,Male,North America,US,2025-10-28,Premium,Paid Search,Web,4.0,0,,0,0
SUB_004185,ACC_003938,29.0,Undisclosed,Western Europe,IT,2025-09-11,Standard,Paid Social,Web,1.0,0,,0,0
SUB_004186,ACC_003939,46.0,,North America,US,2025-05-22,Basic-Ads,Paid Social,TV,2.0,1,2025-11-04,0,0
SUB_004187,ACC_003940,45.0,Female,Western Europe,UK,2024-09-27,Standard,Paid Social,Web,,0,,0,0
SUB_004188,ACC_003941,34.0,Female,North America,US,2022-12-05,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_004189,ACC_003942,25.0,Female,Western Europe,DE,2023-06-09,Basic-Ads,Paid Search,TV,4.0,0,,0,0
SUB_004190,ACC_003943,26.0,Male,North America,US,2025-03-13,Basic-Ads,Free Trial,TV,3.0,0,,0,0
SUB_004191,ACC_003944,52.0,Undisclosed,North America,US,2025-11-04,Premium,Free Trial,Mobile,4.0,0,,0,0
SUB_004192,ACC_003945,33.0,Female,Western Europe,UK,2026-01-29,Basic-Ads,Paid Social,Mobile,4.0,0,,0,0
