change_id,subscriber_id,change_date,from_plan,to_plan,change_type,reason_code
CHG_002240,SUB_006303,2025-08-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002241,SUB_006304,2025-12-22,Standard,(cancelled),Cancellation,Cost
CHG_002242,SUB_006309,2025-10-24,Standard,(cancelled),Cancellation,Content
CHG_002243,SUB_006311,2026-01-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002244,SUB_006313,2026-01-20,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002245,SUB_006319,2025-07-22,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002246,SUB_006320,2026-02-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002247,SUB_006321,2025-08-10,Standard,(cancelled),Cancellation,Cost
CHG_002248,SUB_006325,2025-05-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002249,SUB_006327,2025-08-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002250,SUB_006328,2026-02-24,Standard,(cancelled),Cancellation,Content
CHG_002251,SUB_006330,2025-11-01,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002252,SUB_006336,2025-07-13,Premium,(cancelled),Cancellation,Content
CHG_002253,SUB_006337,2025-12-06,Standard,(cancelled),Cancellation,Cost
CHG_002254,SUB_006343,2025-08-02,Basic-Ads,(cancelled),Cancellation,Service
CHG_002255,SUB_006352,2025-05-15,Standard,(cancelled),Cancellation,Technical
CHG_002256,SUB_006355,2025-10-20,Premium,(cancelled),Cancellation,Cost
CHG_002257,SUB_006357,2026-01-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002258,SUB_006361,2025-09-27,Standard,(cancelled),Cancellation,Cost
CHG_002259,SUB_006362,2025-06-18,Standard,(cancelled),Cancellation,Other
CHG_002260,SUB_006363,2025-05-16,Standard,(cancelled),Cancellation,Cost
CHG_002261,SUB_006366,2026-01-27,Basic-Ads,(cancelled),Cancellation,Other
CHG_002262,SUB_006368,2025-11-05,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002263,SUB_006374,2026-02-12,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002264,SUB_006375,2026-01-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002265,SUB_006377,2026-01-17,Basic-Ads,(cancelled),Cancellation,Content
CHG_002266,SUB_006378,2025-07-14,Basic-Ads,(cancelled),Cancellation,Content
CHG_002267,SUB_006386,2025-12-16,Premium,(cancelled),Cancellation,Other
CHG_002268,SUB_006390,2026-01-31,Standard,(cancelled),Cancellation,Cost
CHG_002269,SUB_006396,2026-03-04,Standard,(cancelled),Cancellation,Other
CHG_002270,SUB_006397,2025-08-10,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002271,SUB_006401,2025-06-10,Basic-Ads,(cancelled),Cancellation,Content
CHG_002272,SUB_006402,2026-02-23,Basic-Ads,(cancelled),Cancellation,Other
CHG_002273,SUB_006408,2026-02-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002274,SUB_006409,2025-07-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002275,SUB_006411,2026-01-07,Standard,(cancelled),Cancellation,Cost
CHG_002276,SUB_006412,2025-11-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002277,SUB_006415,2025-12-02,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002278,SUB_006421,2025-11-21,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002279,SUB_006422,2026-03-13,Basic-Ads,(cancelled),Cancellation,Service
CHG_002280,SUB_006424,2025-11-25,Standard,(cancelled),Cancellation,Other
CHG_002281,SUB_006427,2026-02-11,Basic-Ads,(cancelled),Cancellation,Content
CHG_002282,SUB_006432,2025-11-11,Basic-Ads,(cancelled),Cancellation,Content
CHG_002283,SUB_006436,2026-02-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002284,SUB_006437,2025-05-27,Premium,(cancelled),Cancellation,Cost
CHG_002285,SUB_006439,2025-08-20,Premium,(cancelled),Cancellation,Cost
CHG_002286,SUB_006441,2025-11-21,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002287,SUB_006445,2025-07-17,Standard,(cancelled),Cancellation,Cost
CHG_002288,SUB_006447,2025-12-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002289,SUB_006449,2026-01-28,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002290,SUB_006455,2025-06-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002291,SUB_006457,2025-10-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002292,SUB_006460,2026-01-04,Basic-Ads,(cancelled),Cancellation,Service
CHG_002293,SUB_006461,2026-02-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002294,SUB_006462,2026-01-22,Basic-Ads,(cancelled),Cancellation,Content
CHG_002295,SUB_006464,2025-10-24,Standard,(cancelled),Cancellation,NoReason
CHG_002296,SUB_006467,2026-03-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002297,SUB_006469,2025-10-20,Premium,(cancelled),Cancellation,Cost
CHG_002298,SUB_006471,2026-02-15,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002299,SUB_006473,2025-12-12,Standard,(cancelled),Cancellation,NoReason
CHG_002300,SUB_006476,2025-09-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002301,SUB_006477,2025-11-21,Basic-Ads,(cancelled),Cancellation,Other
CHG_002302,SUB_006478,2026-02-15,Standard,(cancelled),Cancellation,Technical
CHG_002303,SUB_006482,2026-02-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002304,SUB_006483,2026-03-03,Standard,(cancelled),Cancellation,Content
CHG_002305,SUB_006486,2025-09-17,Standard,(cancelled),Cancellation,Cost
CHG_002306,SUB_006488,2025-11-25,Basic-Ads,(cancelled),Cancellation,Content
CHG_002307,SUB_006489,2025-09-06,Standard,(cancelled),Cancellation,Content
CHG_002308,SUB_006490,2026-02-19,Basic-Ads,(cancelled),Cancellation,Service
CHG_002309,SUB_006505,2025-08-08,Standard,(cancelled),Cancellation,Other
CHG_002310,SUB_006506,2026-03-21,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002311,SUB_006507,2025-06-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002312,SUB_006508,2026-01-02,Standard,(cancelled),Cancellation,Other
CHG_002313,SUB_006509,2025-07-12,Standard,(cancelled),Cancellation,NoReason
CHG_002314,SUB_006512,2025-11-19,Standard,(cancelled),Cancellation,NoReason
CHG_002315,SUB_006515,2026-02-04,Basic-Ads,(cancelled),Cancellation,Content
CHG_002316,SUB_006522,2025-12-25,Standard,(cancelled),Cancellation,Service
CHG_002317,SUB_006524,2026-03-19,Standard,(cancelled),Cancellation,Cost
CHG_002318,SUB_006525,2025-07-02,Standard,(cancelled),Cancellation,Cost
CHG_002319,SUB_006527,2026-02-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002320,SUB_006528,2025-12-06,Basic-Ads,(cancelled),Cancellation,Content
CHG_002321,SUB_006534,2026-03-08,Standard,(cancelled),Cancellation,Content
CHG_002322,SUB_006535,2025-07-17,Standard,(cancelled),Cancellation,Content
CHG_002323,SUB_006537,2025-10-29,Standard,(cancelled),Cancellation,Other
CHG_002324,SUB_006540,2025-05-01,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002325,SUB_006541,2025-10-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002326,SUB_006542,2025-05-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002327,SUB_006544,2026-02-04,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002328,SUB_006547,2025-12-23,Basic-Ads,(cancelled),Cancellation,Service
CHG_002329,SUB_006549,2025-11-12,Standard,(cancelled),Cancellation,Cost
CHG_002330,SUB_006551,2026-02-09,Standard,(cancelled),Cancellation,Content
CHG_002331,SUB_006555,2025-11-10,Standard,(cancelled),Cancellation,Content
CHG_002332,SUB_006558,2025-09-05,Standard,(cancelled),Cancellation,Content
CHG_002333,SUB_006560,2025-12-03,Standard,(cancelled),Cancellation,Other
CHG_002334,SUB_006562,2025-07-21,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002335,SUB_006568,2025-06-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002336,SUB_006569,2025-12-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002337,SUB_006573,2026-02-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002338,SUB_006576,2026-02-24,Premium,(cancelled),Cancellation,Content
CHG_002339,SUB_006578,2025-12-03,Basic-Ads,(cancelled),Cancellation,Content
CHG_002340,SUB_006580,2026-03-20,Premium,(cancelled),Cancellation,Cost
CHG_002341,SUB_006584,2025-05-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002342,SUB_006586,2025-07-10,Standard,(cancelled),Cancellation,Technical
CHG_002343,SUB_006587,2026-02-03,Premium,(cancelled),Cancellation,Content
CHG_002344,SUB_006589,2026-03-15,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002345,SUB_006596,2026-03-21,Basic-Ads,(cancelled),Cancellation,Service
CHG_002346,SUB_006599,2026-03-11,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002347,SUB_006601,2025-12-22,Premium,(cancelled),Cancellation,Cost
CHG_002348,SUB_006602,2025-05-16,Basic-Ads,(cancelled),Cancellation,Other
CHG_002349,SUB_006603,2026-02-26,Standard,(cancelled),Cancellation,Content
CHG_002350,SUB_006604,2025-10-31,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002351,SUB_006605,2025-07-20,Standard,(cancelled),Cancellation,Technical
CHG_002352,SUB_006616,2025-05-27,Standard,(cancelled),Cancellation,Content
CHG_002353,SUB_006620,2026-03-21,Basic-Ads,(cancelled),Cancellation,Other
CHG_002354,SUB_006621,2026-02-24,Premium,(cancelled),Cancellation,Technical
CHG_002355,SUB_006625,2025-11-22,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002356,SUB_006626,2025-11-17,Basic-Ads,(cancelled),Cancellation,Service
CHG_002357,SUB_006628,2025-07-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002358,SUB_006631,2026-03-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002359,SUB_006634,2025-12-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002360,SUB_006635,2025-09-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002361,SUB_006636,2025-11-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002362,SUB_006637,2025-11-07,Standard,(cancelled),Cancellation,Cost
CHG_002363,SUB_006639,2025-07-09,Basic-Ads,(cancelled),Cancellation,Content
CHG_002364,SUB_006642,2026-02-13,Standard,(cancelled),Cancellation,Content
CHG_002365,SUB_006643,2025-09-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002366,SUB_006645,2026-01-27,Premium,(cancelled),Cancellation,Cost
CHG_002367,SUB_006646,2025-12-24,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002368,SUB_006652,2025-09-11,Standard,(cancelled),Cancellation,Other
CHG_002369,SUB_006653,2025-11-22,Standard,(cancelled),Cancellation,Content
CHG_002370,SUB_006654,2025-07-21,Standard,(cancelled),Cancellation,Other
CHG_002371,SUB_006656,2025-04-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002372,SUB_006661,2026-01-18,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002373,SUB_006662,2025-09-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002374,SUB_006670,2025-11-29,Standard,(cancelled),Cancellation,Cost
CHG_002375,SUB_006672,2025-10-22,Basic-Ads,(cancelled),Cancellation,Other
CHG_002376,SUB_006673,2025-05-21,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002377,SUB_006676,2026-02-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002378,SUB_006677,2026-01-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002379,SUB_006678,2025-09-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002380,SUB_006680,2026-03-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002381,SUB_006684,2026-03-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002382,SUB_006687,2025-07-22,Standard,(cancelled),Cancellation,Cost
CHG_002383,SUB_006688,2026-03-25,Standard,(cancelled),Cancellation,Technical
CHG_002384,SUB_006691,2026-03-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002385,SUB_006695,2025-06-28,Premium,(cancelled),Cancellation,Content
CHG_002386,SUB_006696,2025-12-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002387,SUB_006699,2026-03-22,Standard,(cancelled),Cancellation,Cost
CHG_002388,SUB_006703,2026-03-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002389,SUB_006704,2026-02-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002390,SUB_006712,2026-01-19,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002391,SUB_006719,2025-10-05,Basic-Ads,(cancelled),Cancellation,Other
CHG_002392,SUB_006722,2025-07-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002393,SUB_006723,2025-12-30,Basic-Ads,(cancelled),Cancellation,Service
CHG_002394,SUB_006727,2025-12-29,Standard,(cancelled),Cancellation,Content
CHG_002395,SUB_006730,2025-09-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002396,SUB_006731,2025-05-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002397,SUB_006734,2026-01-25,Basic-Ads,(cancelled),Cancellation,Service
CHG_002398,SUB_006753,2025-11-30,Standard,(cancelled),Cancellation,Content
CHG_002399,SUB_006757,2026-01-13,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002400,SUB_006765,2025-10-15,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002401,SUB_006767,2026-02-16,Basic-Ads,(cancelled),Cancellation,Service
CHG_002402,SUB_006772,2025-08-21,Standard,(cancelled),Cancellation,Content
CHG_002403,SUB_006779,2025-11-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002404,SUB_006781,2025-09-01,Standard,(cancelled),Cancellation,Content
CHG_002405,SUB_006783,2026-01-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002406,SUB_006785,2026-02-14,Standard,(cancelled),Cancellation,Cost
CHG_002407,SUB_006786,2025-06-08,Premium,(cancelled),Cancellation,Cost
CHG_002408,SUB_006787,2026-03-02,Premium,(cancelled),Cancellation,NoReason
CHG_002409,SUB_006795,2026-03-21,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002410,SUB_006798,2026-02-11,Basic-Ads,(cancelled),Cancellation,Other
CHG_002411,SUB_006801,2026-01-11,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002412,SUB_006802,2025-10-21,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002413,SUB_006805,2025-10-31,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002414,SUB_006807,2026-02-13,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002415,SUB_006809,2026-03-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002416,SUB_006810,2025-09-19,Standard,(cancelled),Cancellation,Cost
CHG_002417,SUB_006811,2025-08-01,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002418,SUB_006812,2026-01-13,Basic-Ads,(cancelled),Cancellation,Service
CHG_002419,SUB_006813,2026-03-29,Standard,(cancelled),Cancellation,Cost
CHG_002420,SUB_006814,2026-01-16,Basic-Ads,(cancelled),Cancellation,Other
CHG_002421,SUB_006817,2025-12-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002422,SUB_006819,2025-07-21,Premium,(cancelled),Cancellation,Service
CHG_002423,SUB_006821,2025-11-25,Standard,(cancelled),Cancellation,Cost
CHG_002424,SUB_006822,2025-10-20,Premium,(cancelled),Cancellation,Service
CHG_002425,SUB_006823,2026-03-20,Premium,(cancelled),Cancellation,Service
CHG_002426,SUB_006824,2026-01-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002427,SUB_006825,2026-03-06,Standard,(cancelled),Cancellation,Content
CHG_002428,SUB_006827,2025-08-01,Standard,(cancelled),Cancellation,Content
CHG_002429,SUB_006829,2025-12-22,Standard,(cancelled),Cancellation,Service
CHG_002430,SUB_006834,2026-03-05,Basic-Ads,(cancelled),Cancellation,Service
CHG_002431,SUB_006837,2025-05-20,Standard,(cancelled),Cancellation,Cost
CHG_002432,SUB_006839,2026-03-21,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002433,SUB_006843,2026-03-04,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002434,SUB_006849,2025-07-11,Standard,(cancelled),Cancellation,Content
CHG_002435,SUB_006856,2025-05-27,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002436,SUB_006866,2026-01-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002437,SUB_006873,2026-03-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002438,SUB_006879,2025-08-26,Standard,(cancelled),Cancellation,NoReason
CHG_002439,SUB_006881,2025-12-27,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002440,SUB_006882,2025-12-08,Standard,(cancelled),Cancellation,Content
CHG_002441,SUB_006883,2025-07-01,Standard,(cancelled),Cancellation,Content
CHG_002442,SUB_006887,2026-01-30,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002443,SUB_006888,2025-10-22,Standard,(cancelled),Cancellation,Cost
CHG_002444,SUB_006891,2025-09-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002445,SUB_006892,2026-03-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002446,SUB_006894,2026-03-24,Standard,(cancelled),Cancellation,Technical
CHG_002447,SUB_006898,2026-03-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002448,SUB_006904,2026-01-05,Standard,(cancelled),Cancellation,NoReason
CHG_002449,SUB_006906,2025-10-15,Basic-Ads,(cancelled),Cancellation,Service
CHG_002450,SUB_006911,2025-10-29,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002451,SUB_006912,2025-04-25,Standard,(cancelled),Cancellation,Content
CHG_002452,SUB_006913,2026-02-23,Basic-Ads,(cancelled),Cancellation,Other
CHG_002453,SUB_006914,2026-03-20,Basic-Ads,(cancelled),Cancellation,Content
CHG_002454,SUB_006917,2025-07-31,Standard,(cancelled),Cancellation,Cost
CHG_002455,SUB_006923,2026-03-29,Standard,(cancelled),Cancellation,NoReason
CHG_002456,SUB_006924,2026-02-26,Standard,(cancelled),Cancellation,Cost
CHG_002457,SUB_006927,2025-07-12,Standard,(cancelled),Cancellation,Cost
CHG_002458,SUB_006929,2025-12-01,Standard,(cancelled),Cancellation,NoReason
CHG_002459,SUB_006931,2025-11-23,Standard,(cancelled),Cancellation,Other
CHG_002460,SUB_006939,2026-02-10,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002461,SUB_006940,2025-11-05,Standard,(cancelled),Cancellation,Cost
CHG_002462,SUB_006941,2025-05-25,Basic-Ads,(cancelled),Cancellation,Content
CHG_002463,SUB_006942,2025-09-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002464,SUB_006943,2025-12-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002465,SUB_006948,2026-03-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002466,SUB_006949,2025-12-02,Premium,(cancelled),Cancellation,Content
CHG_002467,SUB_006951,2025-06-24,Standard,(cancelled),Cancellation,NoReason
CHG_002468,SUB_006952,2026-03-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002469,SUB_006953,2026-01-10,Standard,(cancelled),Cancellation,Cost
CHG_002470,SUB_006954,2025-07-30,Standard,(cancelled),Cancellation,Other
CHG_002471,SUB_006958,2025-08-10,Standard,(cancelled),Cancellation,Cost
CHG_002472,SUB_006965,2025-10-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002473,SUB_006968,2025-08-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002474,SUB_006970,2025-10-13,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002475,SUB_006975,2026-03-23,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002476,SUB_006980,2026-03-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002477,SUB_006982,2026-01-30,Premium,(cancelled),Cancellation,Cost
CHG_002478,SUB_006983,2026-01-07,Premium,(cancelled),Cancellation,Cost
CHG_002479,SUB_006985,2025-08-05,Basic-Ads,(cancelled),Cancellation,Content
CHG_002480,SUB_006987,2025-10-11,Standard,(cancelled),Cancellation,Other
CHG_002481,SUB_006992,2026-02-10,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_002482,SUB_006995,2025-05-22,Standard,(cancelled),Cancellation,Cost
CHG_002483,SUB_006996,2026-02-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002484,SUB_006997,2026-01-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002485,SUB_006999,2025-09-05,Premium,(cancelled),Cancellation,Service
CHG_002486,SUB_007001,2025-12-11,Standard,(cancelled),Cancellation,Cost
CHG_002487,SUB_007002,2025-08-08,Standard,(cancelled),Cancellation,Cost
CHG_002488,SUB_007006,2026-02-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002489,SUB_007007,2025-09-25,Premium,(cancelled),Cancellation,Service
CHG_002490,SUB_007010,2026-02-04,Basic-Ads,(cancelled),Cancellation,Other
CHG_002491,SUB_007011,2026-02-05,Standard,(cancelled),Cancellation,Cost
CHG_002492,SUB_007012,2026-01-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002493,SUB_007015,2025-12-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002494,SUB_007028,2025-08-08,Standard,(cancelled),Cancellation,Content
CHG_002495,SUB_007029,2025-11-22,Premium,(cancelled),Cancellation,Other
CHG_002496,SUB_007031,2025-07-06,Basic-Ads,(cancelled),Cancellation,Other
CHG_002497,SUB_007032,2025-07-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002498,SUB_007035,2026-01-02,Basic-Ads,(cancelled),Cancellation,Other
CHG_002499,SUB_007037,2025-08-05,Standard,(cancelled),Cancellation,Content
CHG_002500,SUB_007043,2025-06-05,Basic-Ads,(cancelled),Cancellation,Service
CHG_002501,SUB_007047,2026-02-22,Standard,(cancelled),Cancellation,Service
CHG_002502,SUB_007048,2025-07-30,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002503,SUB_007054,2026-01-22,Basic-Ads,(cancelled),Cancellation,Content
CHG_002504,SUB_007056,2025-06-06,Standard,(cancelled),Cancellation,Cost
CHG_002505,SUB_007058,2025-07-12,Premium,(cancelled),Cancellation,Cost
CHG_002506,SUB_007064,2026-01-21,Standard,(cancelled),Cancellation,Cost
CHG_002507,SUB_007066,2025-08-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002508,SUB_007074,2026-02-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002509,SUB_007077,2026-01-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002510,SUB_007080,2025-08-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002511,SUB_007084,2025-12-24,Basic-Ads,(cancelled),Cancellation,Service
CHG_002512,SUB_007085,2025-10-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002513,SUB_007088,2025-12-22,Standard,(cancelled),Cancellation,Service
CHG_002514,SUB_007089,2026-03-29,Standard,(cancelled),Cancellation,Service
CHG_002515,SUB_007094,2025-11-27,Standard,(cancelled),Cancellation,Content
CHG_002516,SUB_007100,2025-11-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_002517,SUB_007102,2026-02-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_002518,SUB_007108,2025-09-22,Basic-Ads,(cancelled),Cancellation,Service
CHG_002519,SUB_007110,2025-09-27,Standard,(cancelled),Cancellation,Content
CHG_002520,SUB_007114,2025-07-08,Basic-Ads,(cancelled),Cancellation,Technical
CHG_002521,SUB_007119,2026-02-20,Standard,(cancelled),Cancellation,Cost
