ticket_id,subscriber_id,ticket_date,issue_category,resolution_status,resolution_time_hours,csat_score,contact_channel
TKT_001921,SUB_006273,2025-04-30,Account Access,Unresolved,24.2,2.0,In-App
TKT_001922,SUB_006274,2025-06-13,Streaming Quality,Resolved,7.8,5.0,Chat
TKT_001923,SUB_006276,2026-03-12,Streaming Quality,Resolved,7.1,5.0,In-App
TKT_001924,SUB_006278,2026-02-03,Account Access,Resolved,9.1,,In-App
TKT_001925,SUB_006281,2025-12-27,Account Access,Resolved,1.8,,In-App
TKT_001926,SUB_006287,2025-07-20,Billing,Resolved,12.3,,Email
TKT_001927,SUB_006287,2025-10-12,Streaming Quality,Resolved,21.2,,In-App
TKT_001928,SUB_006287,2025-06-01,Cancellation Help,Customer-Closed,15.3,,In-App
TKT_001929,SUB_006288,2025-08-07,Streaming Quality,Resolved,3.4,,In-App
TKT_001930,SUB_006293,2025-11-27,Billing,Pending,21.9,3.0,In-App
TKT_001931,SUB_006300,2025-04-26,Cancellation Help,Resolved,3.0,4.0,In-App
TKT_001932,SUB_006300,2025-05-20,Cancellation Help,Resolved,27.5,4.0,In-App
TKT_001933,SUB_006307,2026-03-14,Account Access,Unresolved,6.3,2.0,In-App
TKT_001934,SUB_006314,2026-01-29,Account Access,Resolved,21.6,,Chat
TKT_001935,SUB_006314,2026-02-14,Content Request,Resolved,7.7,4.0,In-App
TKT_001936,SUB_006319,2025-06-06,Billing,Unresolved,4.3,3.0,Chat
TKT_001937,SUB_006329,2026-02-19,Account Access,Resolved,20.3,,In-App
TKT_001938,SUB_006329,2026-01-05,Account Access,Resolved,4.5,,In-App
TKT_001939,SUB_006329,2025-11-10,Cancellation Help,Resolved,3.1,5.0,In-App
TKT_001940,SUB_006330,2025-09-20,Account Access,Unresolved,25.6,1.0,Email
TKT_001941,SUB_006336,2025-04-11,Cancellation Help,Resolved,74.6,,In-App
TKT_001942,SUB_006336,2025-05-25,Streaming Quality,Resolved,28.8,4.0,In-App
TKT_001943,SUB_006337,2025-08-21,Streaming Quality,Resolved,12.6,5.0,In-App
TKT_001944,SUB_006340,2025-10-06,Streaming Quality,Customer-Closed,9.7,,Email
TKT_001945,SUB_006343,2025-05-24,Streaming Quality,Pending,17.3,,Chat
TKT_001946,SUB_006344,2025-09-12,Cancellation Help,Customer-Closed,26.9,,In-App
TKT_001947,SUB_006355,2025-09-14,Billing,Unresolved,3.8,,Phone
TKT_001948,SUB_006358,2025-11-07,Content Request,Resolved,41.6,,Chat
TKT_001949,SUB_006362,2025-05-11,Account Access,Customer-Closed,11.1,2.0,Chat
TKT_001950,SUB_006366,2025-06-05,Cancellation Help,Unresolved,9.5,2.0,In-App
TKT_001951,SUB_006366,2025-12-06,Billing,Resolved,28.0,,Email
TKT_001952,SUB_006383,2025-07-10,Billing,Resolved,24.0,5.0,Email
TKT_001953,SUB_006390,2025-11-05,Streaming Quality,Unresolved,9.7,,In-App
TKT_001954,SUB_006400,2026-02-26,Billing,Resolved,35.7,4.0,Chat
TKT_001955,SUB_006403,2026-01-14,Streaming Quality,Resolved,5.4,5.0,Phone
TKT_001956,SUB_006406,2025-05-31,Billing,Resolved,23.3,5.0,In-App
TKT_001957,SUB_006409,2025-06-30,Billing,Resolved,49.1,5.0,Chat
TKT_001958,SUB_006409,2025-05-06,Billing,Unresolved,6.8,2.0,In-App
TKT_001959,SUB_006410,2025-12-25,Cancellation Help,Resolved,17.0,,In-App
TKT_001960,SUB_006410,2025-07-05,Streaming Quality,Resolved,17.7,4.0,Email
TKT_001961,SUB_006410,2025-09-24,Streaming Quality,Customer-Closed,19.6,1.0,Chat
TKT_001962,SUB_006413,2025-11-06,Cancellation Help,Resolved,18.0,4.0,In-App
TKT_001963,SUB_006421,2025-10-24,Streaming Quality,Pending,12.0,1.0,In-App
TKT_001964,SUB_006424,2025-09-28,Content Request,Customer-Closed,10.3,1.0,Email
TKT_001965,SUB_006432,2025-08-28,Billing,Customer-Closed,15.9,2.0,In-App
TKT_001966,SUB_006433,2026-03-13,Streaming Quality,Resolved,5.5,4.0,In-App
TKT_001967,SUB_006433,2026-03-31,Billing,Customer-Closed,12.3,3.0,Chat
TKT_001968,SUB_006433,2026-03-22,Cancellation Help,Resolved,12.2,,In-App
TKT_001969,SUB_006449,2026-01-09,Streaming Quality,Pending,20.3,2.0,Chat
TKT_001970,SUB_006449,2026-01-10,Billing,Unresolved,52.3,,Email
TKT_001971,SUB_006450,2025-05-05,Billing,Unresolved,7.4,1.0,Email
TKT_001972,SUB_006450,2025-07-22,Streaming Quality,Resolved,79.2,,In-App
TKT_001973,SUB_006450,2025-11-03,Streaming Quality,Resolved,78.6,,Chat
TKT_001974,SUB_006450,2025-12-05,Streaming Quality,Customer-Closed,19.2,1.0,In-App
TKT_001975,SUB_006452,2025-08-31,Content Request,Resolved,6.6,5.0,Phone
TKT_001976,SUB_006454,2026-03-31,Billing,Resolved,4.2,5.0,Chat
TKT_001977,SUB_006456,2025-11-17,Cancellation Help,Resolved,7.0,,In-App
TKT_001978,SUB_006457,2025-09-28,Streaming Quality,Unresolved,1.5,2.0,Chat
TKT_001979,SUB_006458,2025-08-18,Account Access,Resolved,41.6,,In-App
TKT_001980,SUB_006467,2026-03-30,Billing,Unresolved,1.1,,In-App
TKT_001981,SUB_006467,2026-02-12,Account Access,Unresolved,6.6,,In-App
TKT_001982,SUB_006469,2025-10-17,Streaming Quality,Resolved,1.2,,In-App
TKT_001983,SUB_006475,2026-03-01,Streaming Quality,Resolved,11.4,5.0,In-App
TKT_001984,SUB_006477,2025-11-19,Content Request,Unresolved,10.0,1.0,In-App
TKT_001985,SUB_006482,2025-11-22,Billing,Resolved,12.1,,Chat
TKT_001986,SUB_006510,2026-02-17,Billing,Resolved,50.0,4.0,Chat
TKT_001987,SUB_006512,2025-09-13,Streaming Quality,Unresolved,4.4,2.0,Chat
TKT_001988,SUB_006527,2026-02-18,Account Access,Pending,3.3,,In-App
TKT_001989,SUB_006534,2026-02-22,Streaming Quality,Unresolved,6.0,1.0,Chat
TKT_001990,SUB_006535,2025-06-28,Billing,Pending,12.4,,Email
TKT_001991,SUB_006535,2025-06-06,Cancellation Help,Customer-Closed,22.4,1.0,Email
TKT_001992,SUB_006535,2025-06-28,Account Access,Unresolved,17.4,1.0,Chat
TKT_001993,SUB_006535,2025-05-20,Streaming Quality,Resolved,9.1,4.0,In-App
TKT_001994,SUB_006537,2025-04-12,Streaming Quality,Unresolved,89.1,2.0,In-App
TKT_001995,SUB_006540,2025-04-01,Streaming Quality,Unresolved,20.2,,In-App
TKT_001996,SUB_006555,2025-10-03,Content Request,Resolved,41.8,,In-App
TKT_001997,SUB_006569,2025-10-16,Billing,Customer-Closed,7.6,2.0,Chat
TKT_001998,SUB_006576,2026-01-21,Billing,Resolved,2.6,4.0,Phone
TKT_001999,SUB_006578,2025-10-02,Account Access,Customer-Closed,26.6,1.0,In-App
TKT_002000,SUB_006581,2026-02-06,Streaming Quality,Resolved,14.0,,Email
TKT_002001,SUB_006581,2025-09-15,Billing,Resolved,20.1,3.0,In-App
TKT_002002,SUB_006584,2025-05-07,Account Access,Unresolved,46.9,,Chat
TKT_002003,SUB_006592,2026-03-20,Streaming Quality,Customer-Closed,15.8,1.0,Email
TKT_002004,SUB_006595,2026-01-05,Billing,Resolved,14.1,5.0,In-App
TKT_002005,SUB_006596,2025-07-04,Streaming Quality,Unresolved,14.4,2.0,In-App
TKT_002006,SUB_006596,2026-03-06,Billing,Pending,11.4,,In-App
TKT_002007,SUB_006596,2025-07-31,Streaming Quality,Unresolved,6.5,3.0,In-App
TKT_002008,SUB_006596,2026-03-12,Billing,Resolved,21.1,3.0,Chat
TKT_002009,SUB_006609,2026-03-24,Billing,Customer-Closed,24.1,2.0,Chat
TKT_002010,SUB_006611,2025-10-03,Streaming Quality,Resolved,9.1,5.0,Chat
TKT_002011,SUB_006615,2025-10-18,Account Access,Unresolved,13.8,1.0,In-App
TKT_002012,SUB_006620,2026-01-26,Billing,Resolved,13.6,,In-App
TKT_002013,SUB_006621,2026-02-23,Account Access,Resolved,25.9,5.0,Chat
TKT_002014,SUB_006621,2026-02-19,Billing,Resolved,168.0,5.0,Chat
TKT_002015,SUB_006621,2026-02-14,Billing,Resolved,17.4,5.0,Email
TKT_002016,SUB_006625,2025-11-19,Account Access,Pending,8.7,,In-App
TKT_002017,SUB_006625,2025-11-13,Cancellation Help,Resolved,14.8,4.0,In-App
TKT_002018,SUB_006628,2025-06-21,Streaming Quality,Resolved,2.1,4.0,Chat
TKT_002019,SUB_006628,2025-06-16,Streaming Quality,Unresolved,17.1,,Email
TKT_002020,SUB_006631,2026-03-16,Account Access,Unresolved,2.5,3.0,Chat
TKT_002021,SUB_006631,2026-03-23,Content Request,Unresolved,5.8,2.0,Chat
TKT_002022,SUB_006634,2025-10-22,Streaming Quality,Resolved,10.3,,Chat
TKT_002023,SUB_006634,2025-07-16,Streaming Quality,Resolved,14.2,4.0,In-App
TKT_002024,SUB_006635,2025-06-23,Streaming Quality,Unresolved,5.1,2.0,In-App
TKT_002025,SUB_006636,2025-08-23,Cancellation Help,Resolved,4.0,5.0,Email
TKT_002026,SUB_006640,2025-12-02,Content Request,Resolved,9.3,5.0,Chat
TKT_002027,SUB_006641,2025-11-24,Billing,Resolved,12.5,5.0,In-App
TKT_002028,SUB_006652,2025-08-03,Streaming Quality,Pending,29.4,,In-App
TKT_002029,SUB_006661,2025-10-29,Account Access,Unresolved,48.7,,Chat
TKT_002030,SUB_006661,2025-08-15,Billing,Resolved,11.4,,Phone
TKT_002031,SUB_006661,2025-09-04,Streaming Quality,Unresolved,29.4,,In-App
TKT_002032,SUB_006661,2025-10-16,Cancellation Help,Pending,5.6,,In-App
TKT_002033,SUB_006669,2026-03-20,Streaming Quality,Resolved,19.6,,In-App
TKT_002034,SUB_006673,2025-04-16,Streaming Quality,Customer-Closed,83.4,1.0,In-App
TKT_002035,SUB_006674,2025-12-31,Account Access,Resolved,8.4,,Phone
TKT_002036,SUB_006676,2025-12-13,Content Request,Resolved,12.1,,Chat
TKT_002037,SUB_006676,2025-04-05,Account Access,Customer-Closed,10.6,1.0,In-App
TKT_002038,SUB_006681,2025-04-18,Content Request,Resolved,4.4,4.0,Chat
TKT_002039,SUB_006687,2025-07-12,Account Access,Customer-Closed,18.8,1.0,Email
TKT_002040,SUB_006687,2025-07-14,Streaming Quality,Customer-Closed,31.1,3.0,Phone
TKT_002041,SUB_006697,2025-08-15,Streaming Quality,Unresolved,17.5,2.0,In-App
TKT_002042,SUB_006700,2026-01-17,Billing,Resolved,3.6,,Phone
TKT_002043,SUB_006700,2026-01-28,Streaming Quality,Customer-Closed,46.4,,In-App
TKT_002044,SUB_006705,2025-09-26,Billing,Resolved,25.4,4.0,In-App
TKT_002045,SUB_006707,2025-10-13,Cancellation Help,Resolved,10.8,,Email
TKT_002046,SUB_006708,2026-03-19,Cancellation Help,Resolved,3.3,4.0,In-App
TKT_002047,SUB_006708,2026-03-28,Account Access,Resolved,4.3,5.0,In-App
TKT_002048,SUB_006710,2025-08-29,Content Request,Resolved,12.9,4.0,In-App
TKT_002049,SUB_006710,2025-04-16,Billing,Resolved,9.3,5.0,Email
TKT_002050,SUB_006711,2025-05-12,Billing,Resolved,14.7,4.0,In-App
TKT_002051,SUB_006711,2025-12-19,Billing,Resolved,11.2,4.0,Email
TKT_002052,SUB_006727,2025-11-03,Account Access,Unresolved,3.7,,Chat
TKT_002053,SUB_006727,2025-11-02,Billing,Unresolved,8.4,1.0,Email
TKT_002054,SUB_006727,2025-10-01,Content Request,Resolved,15.4,3.0,In-App
TKT_002055,SUB_006731,2025-04-24,Streaming Quality,Resolved,58.0,5.0,Phone
TKT_002056,SUB_006733,2025-11-20,Cancellation Help,Resolved,11.6,5.0,In-App
TKT_002057,SUB_006734,2026-01-15,Streaming Quality,Resolved,29.9,,Chat
TKT_002058,SUB_006734,2026-01-18,Streaming Quality,Resolved,54.6,4.0,In-App
TKT_002059,SUB_006741,2026-02-13,Cancellation Help,Resolved,11.3,4.0,In-App
TKT_002060,SUB_006741,2026-02-13,Billing,Resolved,5.0,5.0,Chat
TKT_002061,SUB_006741,2026-02-09,Billing,Unresolved,8.1,,In-App
TKT_002062,SUB_006745,2026-03-18,Streaming Quality,Resolved,33.0,4.0,Email
TKT_002063,SUB_006748,2026-03-29,Streaming Quality,Resolved,11.8,,Chat
TKT_002064,SUB_006760,2025-10-27,Content Request,Resolved,4.4,5.0,In-App
TKT_002065,SUB_006760,2025-12-18,Billing,Unresolved,11.7,1.0,Email
TKT_002066,SUB_006772,2025-06-16,Account Access,Unresolved,3.6,3.0,In-App
TKT_002067,SUB_006776,2025-05-23,Streaming Quality,Resolved,0.5,,Chat
TKT_002068,SUB_006779,2025-08-20,Streaming Quality,Resolved,6.9,4.0,Email
TKT_002069,SUB_006787,2025-12-14,Content Request,Pending,87.1,2.0,Email
TKT_002070,SUB_006790,2025-08-12,Cancellation Help,Resolved,21.1,5.0,Phone
TKT_002071,SUB_006790,2025-10-02,Billing,Resolved,17.5,5.0,Chat
TKT_002072,SUB_006796,2026-02-21,Content Request,Resolved,25.5,,In-App
TKT_002073,SUB_006796,2025-12-06,Billing,Resolved,19.1,5.0,In-App
TKT_002074,SUB_006805,2025-10-16,Billing,Customer-Closed,10.6,2.0,In-App
TKT_002075,SUB_006807,2025-06-14,Streaming Quality,Unresolved,113.5,1.0,Chat
TKT_002076,SUB_006808,2026-03-20,Billing,Customer-Closed,4.8,1.0,Chat
TKT_002077,SUB_006813,2025-12-08,Cancellation Help,Resolved,2.8,,In-App
TKT_002078,SUB_006813,2026-01-08,Billing,Resolved,2.0,5.0,Email
TKT_002079,SUB_006813,2025-10-26,Streaming Quality,Resolved,4.8,4.0,In-App
TKT_002080,SUB_006814,2026-01-04,Streaming Quality,Unresolved,42.4,,Chat
TKT_002081,SUB_006814,2025-10-28,Streaming Quality,Resolved,3.9,4.0,Chat
TKT_002082,SUB_006814,2025-10-09,Billing,Resolved,3.6,5.0,Phone
TKT_002083,SUB_006814,2025-11-18,Account Access,Unresolved,20.4,1.0,In-App
TKT_002084,SUB_006818,2025-09-28,Content Request,Resolved,3.7,5.0,In-App
TKT_002085,SUB_006818,2025-08-07,Content Request,Unresolved,6.5,3.0,Chat
TKT_002086,SUB_006818,2025-05-10,Streaming Quality,Unresolved,2.8,2.0,In-App
TKT_002087,SUB_006818,2025-08-16,Streaming Quality,Resolved,43.9,5.0,Chat
TKT_002088,SUB_006821,2025-08-31,Content Request,Resolved,22.7,5.0,In-App
TKT_002089,SUB_006821,2025-09-26,Streaming Quality,Resolved,16.5,,Chat
TKT_002090,SUB_006829,2025-10-12,Content Request,Customer-Closed,18.1,,In-App
TKT_002091,SUB_006835,2026-02-23,Streaming Quality,Resolved,13.7,4.0,Email
TKT_002092,SUB_006835,2026-02-05,Billing,Resolved,8.1,5.0,Email
TKT_002093,SUB_006839,2026-03-10,Billing,Pending,1.0,1.0,In-App
TKT_002094,SUB_006841,2025-06-29,Account Access,Pending,10.6,1.0,In-App
TKT_002095,SUB_006843,2026-02-17,Billing,Customer-Closed,13.4,1.0,Chat
TKT_002096,SUB_006843,2026-01-27,Streaming Quality,Unresolved,11.6,1.0,In-App
TKT_002097,SUB_006846,2026-03-06,Billing,Resolved,8.2,3.0,Chat
TKT_002098,SUB_006849,2025-06-18,Cancellation Help,Customer-Closed,79.0,1.0,Email
TKT_002099,SUB_006853,2026-03-14,Streaming Quality,Resolved,5.6,4.0,Chat
TKT_002100,SUB_006855,2025-11-16,Account Access,Pending,38.6,2.0,Chat
TKT_002101,SUB_006856,2025-05-09,Streaming Quality,Pending,14.8,1.0,In-App
TKT_002102,SUB_006856,2025-05-13,Account Access,Unresolved,11.4,1.0,In-App
TKT_002103,SUB_006859,2025-12-02,Cancellation Help,Unresolved,24.6,1.0,In-App
TKT_002104,SUB_006860,2025-10-22,Billing,Resolved,4.1,,Phone
TKT_002105,SUB_006864,2025-09-28,Streaming Quality,Customer-Closed,85.3,,In-App
TKT_002106,SUB_006871,2026-01-10,Streaming Quality,Unresolved,31.8,3.0,In-App
TKT_002107,SUB_006871,2025-08-23,Streaming Quality,Resolved,1.6,5.0,Chat
TKT_002108,SUB_006875,2025-11-02,Account Access,Resolved,25.1,,Phone
TKT_002109,SUB_006875,2025-12-23,Billing,Resolved,10.7,3.0,Phone
TKT_002110,SUB_006875,2026-03-01,Billing,Resolved,20.4,,In-App
TKT_002111,SUB_006875,2026-02-01,Billing,Pending,3.4,3.0,In-App
TKT_002112,SUB_006880,2026-01-22,Billing,Resolved,2.1,,In-App
TKT_002113,SUB_006887,2025-05-24,Billing,Resolved,6.5,4.0,Email
TKT_002114,SUB_006895,2025-08-07,Content Request,Resolved,0.8,4.0,Phone
TKT_002115,SUB_006904,2025-10-01,Content Request,Resolved,18.9,5.0,Email
TKT_002116,SUB_006911,2025-04-09,Account Access,Customer-Closed,2.8,2.0,In-App
TKT_002117,SUB_006924,2026-02-05,Streaming Quality,Unresolved,2.9,3.0,In-App
TKT_002118,SUB_006925,2025-06-12,Billing,Resolved,1.8,5.0,In-App
TKT_002119,SUB_006927,2025-04-04,Account Access,Customer-Closed,9.1,1.0,Email
TKT_002120,SUB_006927,2025-05-18,Streaming Quality,Pending,8.4,,Email
TKT_002121,SUB_006931,2025-07-21,Cancellation Help,Resolved,38.0,5.0,In-App
TKT_002122,SUB_006942,2025-08-25,Content Request,Customer-Closed,14.5,,Chat
TKT_002123,SUB_006948,2025-10-28,Cancellation Help,Unresolved,4.0,,In-App
TKT_002124,SUB_006952,2025-04-09,Account Access,Resolved,29.0,5.0,In-App
TKT_002125,SUB_006958,2025-07-18,Content Request,Resolved,64.3,,Email
TKT_002126,SUB_006968,2025-06-05,Cancellation Help,Pending,5.9,1.0,Email
TKT_002127,SUB_006971,2025-05-24,Account Access,Unresolved,28.0,3.0,In-App
TKT_002128,SUB_006971,2026-03-13,Streaming Quality,Resolved,0.7,,Chat
TKT_002129,SUB_006973,2026-03-19,Account Access,Resolved,84.2,5.0,Chat
TKT_002130,SUB_006981,2026-03-20,Billing,Pending,19.7,,In-App
TKT_002131,SUB_006982,2026-01-06,Streaming Quality,Resolved,104.3,5.0,Email
TKT_002132,SUB_006982,2026-01-26,Account Access,Pending,168.0,1.0,In-App
TKT_002133,SUB_006987,2025-10-05,Account Access,Resolved,8.0,5.0,Chat
TKT_002134,SUB_006990,2025-04-29,Billing,Unresolved,7.4,2.0,In-App
TKT_002135,SUB_006990,2025-08-27,Billing,Unresolved,3.2,,Phone
TKT_002136,SUB_006990,2026-03-22,Streaming Quality,Resolved,25.8,5.0,Phone
TKT_002137,SUB_006995,2025-05-04,Billing,Resolved,5.0,5.0,Chat
TKT_002138,SUB_006996,2026-01-03,Account Access,Unresolved,32.1,,In-App
TKT_002139,SUB_006997,2025-06-17,Cancellation Help,Resolved,49.8,5.0,In-App
TKT_002140,SUB_006997,2025-08-22,Streaming Quality,Customer-Closed,23.1,,Phone
TKT_002141,SUB_006999,2025-09-05,Content Request,Unresolved,7.9,2.0,Chat
TKT_002142,SUB_007001,2025-12-01,Billing,Customer-Closed,18.2,1.0,In-App
TKT_002143,SUB_007001,2025-04-10,Streaming Quality,Unresolved,8.5,2.0,Chat
TKT_002144,SUB_007004,2026-03-19,Billing,Unresolved,168.0,1.0,Chat
TKT_002145,SUB_007005,2026-03-26,Content Request,Resolved,22.1,,Chat
TKT_002146,SUB_007007,2025-09-10,Streaming Quality,Resolved,8.4,4.0,Chat
TKT_002147,SUB_007007,2025-04-25,Billing,Resolved,1.1,5.0,In-App
TKT_002148,SUB_007008,2025-10-07,Account Access,Resolved,54.9,3.0,Email
TKT_002149,SUB_007008,2025-04-27,Cancellation Help,Resolved,8.9,,Chat
TKT_002150,SUB_007010,2025-12-25,Cancellation Help,Resolved,8.7,5.0,Email
TKT_002151,SUB_007010,2025-10-20,Account Access,Unresolved,13.0,1.0,In-App
TKT_002152,SUB_007012,2025-11-23,Billing,Customer-Closed,16.4,3.0,Phone
TKT_002153,SUB_007013,2025-11-12,Billing,Resolved,5.5,5.0,Chat
TKT_002154,SUB_007018,2026-02-14,Streaming Quality,Resolved,3.0,,Email
TKT_002155,SUB_007021,2026-02-14,Streaming Quality,Resolved,9.0,,Email
TKT_002156,SUB_007023,2026-03-27,Cancellation Help,Resolved,57.3,5.0,In-App
TKT_002157,SUB_007025,2025-12-13,Billing,Resolved,5.5,5.0,Chat
TKT_002158,SUB_007034,2025-06-20,Content Request,Unresolved,20.5,,Chat
TKT_002159,SUB_007036,2026-01-22,Cancellation Help,Customer-Closed,7.2,,Email
TKT_002160,SUB_007038,2026-03-19,Billing,Unresolved,3.3,2.0,Phone
TKT_002161,SUB_007039,2026-01-29,Streaming Quality,Resolved,26.9,4.0,Chat
TKT_002162,SUB_007042,2025-05-09,Content Request,Resolved,12.6,4.0,Email
TKT_002163,SUB_007046,2026-01-22,Streaming Quality,Resolved,31.9,5.0,Phone
TKT_002164,SUB_007048,2025-05-03,Streaming Quality,Resolved,32.1,5.0,Email
TKT_002165,SUB_007048,2025-06-23,Billing,Resolved,4.8,5.0,In-App
TKT_002166,SUB_007050,2025-11-19,Streaming Quality,Resolved,59.4,,In-App
TKT_002167,SUB_007069,2025-11-03,Billing,Resolved,17.9,5.0,Chat
TKT_002168,SUB_007079,2026-02-23,Cancellation Help,Resolved,33.2,,Email
TKT_002169,SUB_007079,2026-02-28,Account Access,Resolved,4.3,,In-App
TKT_002170,SUB_007079,2026-02-14,Streaming Quality,Resolved,52.2,4.0,Phone
TKT_002171,SUB_007079,2026-03-14,Billing,Pending,36.9,2.0,Chat
TKT_002172,SUB_007080,2025-07-20,Streaming Quality,Customer-Closed,7.3,2.0,Chat
TKT_002173,SUB_007083,2025-08-08,Content Request,Resolved,12.3,5.0,Phone
TKT_002174,SUB_007085,2025-10-07,Billing,Resolved,30.4,,Email
TKT_002175,SUB_007085,2025-09-04,Streaming Quality,Customer-Closed,58.2,1.0,Chat
TKT_002176,SUB_007091,2025-10-01,Account Access,Resolved,14.1,,Email
TKT_002177,SUB_007097,2026-02-05,Streaming Quality,Resolved,11.4,4.0,Chat
TKT_002178,SUB_007100,2025-10-14,Streaming Quality,Customer-Closed,31.4,1.0,In-App
TKT_002179,SUB_007100,2025-11-10,Billing,Resolved,8.0,3.0,Phone
TKT_002180,SUB_007100,2025-11-26,Cancellation Help,Pending,10.9,,Chat
TKT_002181,SUB_007100,2025-11-24,Content Request,Customer-Closed,1.1,1.0,In-App
TKT_002182,SUB_007110,2025-07-02,Cancellation Help,Resolved,61.2,5.0,Email
TKT_002183,SUB_007114,2025-05-30,Cancellation Help,Resolved,32.7,5.0,Email
TKT_002184,SUB_007125,2026-03-05,Account Access,Resolved,12.2,5.0,In-App
TKT_002185,SUB_007134,2025-07-07,Cancellation Help,Customer-Closed,30.5,2.0,In-App
TKT_002186,SUB_007136,2026-03-25,Account Access,Resolved,4.9,,In-App
TKT_002187,SUB_007139,2025-12-21,Billing,Resolved,14.9,3.0,Email
TKT_002188,SUB_007145,2025-09-06,Account Access,Resolved,20.7,,Email
TKT_002189,SUB_007149,2025-12-29,Billing,Customer-Closed,28.7,,In-App
TKT_002190,SUB_007160,2025-12-04,Account Access,Unresolved,85.3,2.0,Email
TKT_002191,SUB_007160,2025-12-22,Streaming Quality,Resolved,5.1,,In-App
TKT_002192,SUB_007161,2026-02-28,Billing,Resolved,14.1,4.0,In-App
TKT_002193,SUB_007167,2025-12-02,Content Request,Unresolved,23.9,,In-App
TKT_002194,SUB_007167,2025-04-26,Cancellation Help,Resolved,23.8,4.0,In-App
TKT_002195,SUB_007182,2025-05-25,Cancellation Help,Resolved,10.9,,Phone
TKT_002196,SUB_007183,2025-07-15,Cancellation Help,Resolved,7.6,,In-App
TKT_002197,SUB_007183,2025-11-20,Cancellation Help,Customer-Closed,9.2,,Phone
TKT_002198,SUB_007187,2025-12-16,Streaming Quality,Resolved,14.5,,In-App
TKT_002199,SUB_007189,2025-12-05,Cancellation Help,Resolved,14.4,,In-App
TKT_002200,SUB_007189,2025-08-11,Streaming Quality,Resolved,54.8,5.0,Phone
TKT_002201,SUB_007198,2025-07-21,Billing,Unresolved,17.0,1.0,Email
TKT_002202,SUB_007200,2026-03-10,Content Request,Pending,35.8,2.0,In-App
TKT_002203,SUB_007200,2026-03-21,Streaming Quality,Resolved,12.3,5.0,Email
TKT_002204,SUB_007203,2025-12-31,Streaming Quality,Resolved,31.4,4.0,Chat
TKT_002205,SUB_007207,2025-08-29,Billing,Unresolved,58.4,1.0,Email
TKT_002206,SUB_007218,2026-03-24,Billing,Resolved,17.6,5.0,In-App
TKT_002207,SUB_007224,2026-02-15,Streaming Quality,Unresolved,19.3,1.0,In-App
TKT_002208,SUB_007231,2026-03-24,Billing,Pending,3.4,2.0,Chat
TKT_002209,SUB_007233,2026-01-09,Streaming Quality,Unresolved,10.3,3.0,Chat
TKT_002210,SUB_007234,2026-03-27,Billing,Resolved,5.5,,In-App
TKT_002211,SUB_007235,2025-09-09,Streaming Quality,Resolved,6.6,3.0,Phone
TKT_002212,SUB_007236,2026-03-05,Streaming Quality,Resolved,17.9,4.0,Email
TKT_002213,SUB_007244,2025-07-28,Account Access,Resolved,16.1,4.0,Chat
TKT_002214,SUB_007249,2025-10-14,Streaming Quality,Resolved,1.4,,In-App
TKT_002215,SUB_007251,2026-02-05,Cancellation Help,Resolved,7.5,4.0,In-App
TKT_002216,SUB_007261,2026-02-17,Streaming Quality,Resolved,2.9,4.0,In-App
TKT_002217,SUB_007261,2026-03-21,Billing,Resolved,64.6,3.0,Phone
TKT_002218,SUB_007263,2025-07-13,Content Request,Resolved,2.8,,Chat
TKT_002219,SUB_007263,2025-08-12,Content Request,Resolved,5.8,4.0,In-App
TKT_002220,SUB_007265,2026-02-12,Content Request,Resolved,8.5,4.0,Email
TKT_002221,SUB_007279,2025-04-22,Cancellation Help,Unresolved,13.4,3.0,Chat
TKT_002222,SUB_007300,2026-03-24,Streaming Quality,Unresolved,5.8,1.0,In-App
TKT_002223,SUB_007300,2026-03-10,Account Access,Unresolved,8.8,2.0,Chat
TKT_002224,SUB_007301,2025-09-15,Account Access,Pending,9.3,,Email
TKT_002225,SUB_007301,2025-09-19,Content Request,Unresolved,27.7,2.0,In-App
TKT_002226,SUB_007305,2025-04-16,Account Access,Unresolved,39.8,2.0,Phone
TKT_002227,SUB_007310,2025-09-28,Streaming Quality,Resolved,6.8,5.0,Email
